kd_obat,product_type,revenue,total_qty,avg_margin_pct,transaction_count
AI-1152,Generic,6519238.125,2799.0,34.431047669719135,182
AI-0659,Generic,22625.4,183.0,35.61204013377927,26
R-0206,Branded,45565.2,324.0,31.74025974025974,7
R-0757,Branded,154287.27263999998,28.0,26.272110180995476,4
R-2645,Branded,15625.0,1.0,37.495600140795496,1
R-1521,Branded,6248540.0,1718.0,35.62052172868684,73
AI-0188,Generic,123804645.0,30918.0,34.27756001959823,2041
AI-1390,Generic,1266169.1749999998,2772.0,32.75599709414163,613
R-0886,Branded,172425.0,11.0,37.5,2
AI-1409,Generic,23134584.6465,54048.3,34.44498406788228,5270
R-0878,Branded,518279.75,558.0,29.38181439866833,27
R-1817,Branded,10882.5,13.0,37.46305418719212,5
AI-0710,Generic,1149446.65,610.0,32.41617250673855,53
R-2807,Branded,138600.0,1.0,32.0,1
AI-0408,Generic,867285.0900000001,137.0,33.610814629726455,53
R-2873,Branded,167611.25,19.0,30.89862947923333,5
R-2075,Branded,2519.999856,3.0,31.999999999999996,1
AI-1361,Generic,2864356.725,746.0,36.92257085407597,200
AI-0617,Generic,6054482.9,1123.0,36.588276646608286,76
AI-0060,Generic,1814669.625,18.0,37.17643325797598,17
R-1019,Branded,6426.0,42.0,37.83783783783784,2
R-0554,Branded,349206.0,36.0,24.903225806451612,31
R-2447,Branded,5675.0,227.0,38.888888888888886,16
R-2963,Branded,425591.0,15.5,32.29967793880837,15
R-5179,Branded,8470000.0,1.0,21.0,1
R-3931,Branded,782057.0,31.0,36.40119137602131,15
R-5131,Branded,3527150.0,10.0,21.0,2
R-4818,Branded,2150500.0,71.0,21.0,17
R-4864,Branded,13700.5,1.0,10.0,1
AI-1184,Generic,4920702.75,2102.0,34.76526539085059,24
AI-1194,Generic,392579.2499999999,93.0,32.61538461538461,91
R-3585,Branded,1878163.0,2.0,29.250015827967882,2
AI-0293,Generic,27243183.790000003,14415.0,35.92974592149075,531
AI-0565,Generic,23498515.325,40460.0,37.11973934588929,2183
R-2486,Branded,1235764.0,13.0,114.77551020408164,7
R-0876,Branded,77238.0,66.0,32.03703703703703,3
AI-1539,Generic,3299915.625,2392.0,31.472687400318986,60
R-2647,Branded,29562.5,1.0,37.5,1
R-0001,Branded,16705638.0,75.0,34.8519298245614,27
R-2616,Branded,5331759.45,138.0,37.176482138009405,17
R-1120,Branded,62503.21000000001,38.0,33.366143317230275,4
R-2465,Branded,5824.0,26.0,37.423312883435585,4
AI-1135,Generic,52503.0,3.0,37.5,1
AI-1598,Generic,315022.0,848.0,36.82747489239598,41
R-2197,Branded,10197.0,3.0,32.0,1
R-2673,Branded,33749.0,1.0,37.498472193929516,1
AI-0704,Generic,115998.0,7.0,35.14241083214946,7
R-2675,Branded,535830.1699999999,10.0,35.29928880643166,10
R-2164,Branded,9440200.0,50.0,33.964285714285715,14
R-2427,Branded,2076114.375,20.0,36.12482502933107,20
R-4420,Branded,479916.25,11.0,36.583333333333336,6
R-3524,Branded,99508.225,5.0,33.09874065328611,5
R-2415,Branded,3542100.795,77.0,35.07773873185638,77
R-4058,Branded,10995.0,8.0,25.0,3
AI-1237,Generic,258403.80000000005,187.0,23.006605850896516,17
R-4295,Branded,32747.0,1.0,32.00177362141245,1
R-5000,Branded,572741.7,2.0,10.000057617626386,2
AI-1205,Generic,78533.0,292.0,34.23076923076923,39
R-5128,Branded,1890000.0,6.0,10.000040857304715,5
R-0141,Branded,1286844.0,101.0,36.965567856870855,31
R-2333,Branded,47640.12,1.0,32.00000000000001,1
AI-0076,Generic,232535.25,10.0,36.40044345282133,10
R-4593,Branded,398467.0,29.0,28.335027198744992,6
AI-1017,Generic,14970637.829999998,13591.0,34.965748586327095,1707
R-4501,Branded,329170.0,24.0,29.591642924976256,22
AI-0715,Generic,3478936.075,250.0,35.528251843740144,29
R-2547,Branded,377755.0,150.0,27.888446215139442,4
AI-0428,Generic,2973182.2,3.0,9.016669764999689,3
R-4347,Branded,203776.085,35.0,37.02785102623352,35
R-2618,Branded,113000.28,24.0,33.67815839374841,23
AI-0793,Generic,1049123.0,9.0,37.49980694980695,4
R-4647,Branded,81059.0,100.0,35.68015162245932,78
R-0581,Branded,1846350.0,9.0,37.5,4
AI-1122,Generic,2484928.0,480.0,36.085805422647525,165
AI-1403,Generic,46072777.64,9744.0,33.87085598868731,939
R-4705,Branded,35750.0,1.0,37.5,1
R-0190,Branded,273849.75,2.0,29.25000943948347,2
R-1302,Branded,462295.12,183.5,32.234553775743706,23
AI-0263,Generic,3761559.3899999997,8607.0,30.25901345219684,928
R-2314,Branded,5000072.85,253.0,36.12408361800785,76
R-2478,Branded,2002.5002250000002,6.0,37.5,1
R-5321,Branded,839328.0,609.0,36.67049368541906,26
AI-0364,Generic,164407.0,54.0,21.875,8
R-0693,Branded,219745.2,18.0,32.64102564102564,11
R-1293,Branded,43848.8,30.0,34.77289377289378,2
R-2602,Branded,222750.0,18.0,37.5,4
R-1480,Branded,10058994.211839993,30873.75,35.69757177491189,2991
R-1498,Branded,252273.0,60.0,37.303011935844836,28
R-4796,Branded,47498.0,27.0,36.85814681127214,26
R-3105,Branded,170364.0,3.0,37.50121065375303,2
AI-1315,Generic,287186.0,238.0,15.64708533000193,177
R-0128,Branded,3597054.3200000003,266.0,32.916375441740584,36
AI-0052,Generic,32082267.72,24920.0,26.383009435871788,1210
R-1336,Branded,486010.8,90.0,31.999999999999996,1
R-2783,Branded,5351882.75,152.0,37.16196733019071,49
R-2601,Branded,160875.0,13.0,37.5,4
R-0529,Branded,124578.94,29.0,31.970768667307606,27
AI-1035,Generic,15536959.620000016,2393.0,15.504106317281046,818
AI-0598,Generic,411925.805,1790.0,33.39326319507318,93
R-2378,Branded,7412236.5,1349.5,33.45884699384976,211
R-4816,Branded,22501.0,1.0,37.50305548765583,1
R-0309,Branded,54014.4,30.0,32.0,1
AI-0399,Generic,1938561.0299999998,1974.0,33.778250658782355,361
R-3155,Branded,123328.0,32.0,21.004709576138147,6
R-0742,Branded,28652909.0,21169.0,36.13149033141493,1863
R-0038,Branded,24868305.0,20.0,35.52777777777778,18
AI-1572,Generic,56692682.16,7362.0,34.83144117426629,282
AI-1480,Generic,6274990.4,2.0,16.999992541821733,2
R-2374,Branded,577466.0,34.0,31.999421825366735,7
R-1410,Branded,72501.5,24.0,37.501896525565165,3
AI-1228,Generic,7842.45,2.0,34.75,2
R-1616,Branded,11891.0,2.0,29.25,2
AI-1217,Generic,56285.28,4.0,29.0,4
R-3885,Branded,308700.37790625,68.0,36.53267488113665,68
R-4550,Branded,46560.36,1.0,32.0,1
AI-0027,Generic,43090557.879999995,10080.0,35.053282129234674,423
R-4910,Branded,9049329.684999995,2108.0,23.072012835057105,1783
R-3116,Branded,616581.5,153.0,31.163333069807894,13
R-1338,Branded,1654328.0,41.0,37.50027606616754,3
R-2580,Branded,33064.295,113.5,29.918163334462896,13
R-0354,Branded,264935.0,2.0,37.5,1
R-3752,Branded,88000.0,4.0,37.5,4
AI-0727,Generic,5780652.66,1872.0,36.081843448898226,516
R-1583,Branded,19295.999142,65.0,35.175622542595015,7
AI-0942,Generic,120340.0,23.0,33.375,8
R-1869,Branded,45549130.0,3321.0,35.53131991051454,447
R-0475,Branded,184643.0,331.0,34.90664577621099,37
R-4783,Branded,50353.0,41.0,36.245098039215684,17
R-3832,Branded,11562.5,3.0,25.0,3
R-0748,Branded,1732.5,1.0,25.0,1
R-1824,Branded,6279.75295,62.0,37.54222972972974,8
AI-1320,Generic,18462206.96,17.0,15.588240549729274,17
R-0641,Branded,1858605.8399999999,16.0,32.00020454080589,2
AI-1104,Generic,85440.0,11.0,29.912028500890653,11
R-2874,Branded,195937.5,30.0,37.5,1
AI-1462,Generic,18534687.5,524.0,37.499666679999464,9
R-2309,Branded,1319505.925,3168.0,35.95914205745979,334
R-0123,Branded,2393721.6399999997,184.0,35.50384282108277,11
R-3108,Branded,623228.0,4.0,37.50022062587147,1
AI-0758,Generic,230327.24999999988,75.0,20.34293672793821,73
AI-0952,Generic,430782.0,61.0,37.5,4
R-1933,Branded,1114410.0,284.0,30.89613103230526,20
R-4540,Branded,1388970.0,32.0,33.03125,32
R-4819,Branded,1801800.0,3.0,10.0,3
AI-1241,Generic,28688658.25,1941.0,35.16715270623649,85
R-0438,Branded,74.25,2.0,37.5,1
R-1133,Branded,1861.1999999999998,3.0,9.999999999999996,1
R-2084,Branded,642183.83,23.0,35.58766544052296,23
R-0692,Branded,200895.0,204.0,32.45694444444444,24
AI-1188,Generic,8722594.4,91.0,33.70609119941861,47
R-4919,Branded,35370.5,4324.0,32.5,12
R-3702,Branded,89375.0,1.0,37.5,1
R-0159,Branded,593656.25,1.0,37.5,1
R-1390,Branded,30303561.75,5185.0,35.68433418286078,292
AI-0781,Generic,3108636.425,3024.0,28.241272881902397,64
AI-1551,Generic,3949110.0,1628.0,35.59615384615385,52
AI-1461,Generic,22239705.0,783.0,25.96917035927521,32
R-4658,Branded,114373.25,166.0,37.52363693665301,19
AI-1089,Generic,241603.86,2742.0,23.99520460358057,60
AI-1269,Generic,2206428.76,1378.0,33.22991976708072,54
R-0754,Branded,2269371.57,546.0,32.085971140945475,54
R-2049,Branded,10431.0,1.0,37.503295544423935,1
R-0719,Branded,3706313.49,49.0,31.312415978320747,48
R-4793,Branded,47489.80500000001,59.0,36.37755102040816,49
R-2804,Branded,38040.0,1.0,32.00083281282532,1
R-2450,Branded,57802.6862,1895.0,34.93478002838344,337
R-0476,Branded,164103.0,244.0,33.54488453892032,26
AI-1570,Generic,120453232.95,25406.0,35.22740312208651,944
R-2307,Branded,92498.8,27.0,35.6664592156327,3
R-3322,Branded,1175238.0,12.0,37.500119957583,3
AI-0336,Generic,61263995.35,13450.0,33.16187468467661,566
R-2954,Branded,49391.28,5.0,31.99882669274016,5
AI-0270,Generic,27225.0,24.0,37.5,4
R-5185,Branded,41209.4,317.0,10.165960451977396,48
R-1064,Branded,44247.750099,122.0,36.77214377406931,41
R-0375,Branded,28749.9999875,1.0,37.5,1
R-1781,Branded,2035699.805,16903.0,33.545827760676474,2031
R-0406,Branded,9164773.759999998,263.0,31.792222332299794,263
R-0532,Branded,769327.0,21.0,31.175622775800708,20
R-2920,Branded,385098.69999999995,79.0,32.36777283612727,79
R-1728,Branded,5976780.0,191.0,35.889830508474574,59
R-4388,Branded,6261163.564999994,590.0,29.664929412098054,583
R-1545,Branded,95980.0,21.0,31.997289827913598,2
R-0028,Branded,279136.5,71.0,32.78472121300199,7
R-3004,Branded,344836.5,48.0,37.49425837320574,5
AI-0449,Generic,10286741.175,17513.0,35.350008012038806,961
R-2391,Branded,8669100.0,633.0,36.19736842105263,38
R-4372,Branded,2638353.085,27.0,36.074387793103185,27
R-5101,Branded,132000.0,1.0,32.0,1
AI-1060,Generic,5522771.025,7752.0,46.56697939140886,662
R-5172,Branded,881100.0,27.0,10.0,5
R-1677,Branded,3805874.4,313.0,36.14874345781373,84
R-5257,Branded,6725792.0,468.0,34.15023641451483,23
R-2511,Branded,14395123.835,205.0,34.74031944556547,202
R-3187,Branded,34300.0,2.0,34.75288756187632,2
AI-0118,Generic,74329.92000000001,500.0,32.70967741935484,93
R-3403,Branded,15000.0,1.0,25.0,1
AI-0127,Generic,7335306.125,48.0,37.38549563359346,48
R-4822,Branded,5989500.0,6.0,10.0,3
R-1046,Branded,1772747.6,114.0,30.167449681381573,6
AI-0530,Generic,3340769.5500000007,30088.0,35.27236856938872,2314
R-0252,Branded,4048410.5,354.0,36.2399826727312,27
R-1913,Branded,4439647.520000001,3694.0,32.25276788116832,419
R-2163,Branded,2088000.0,12.0,19.36111111111111,6
R-1049,Branded,28787.989999999998,2.0,34.75,2
R-2244,Branded,815787.5,20.0,32.55,20
AI-1275,Generic,3287235.3850000002,1039.0,34.88632806571922,287
R-2389,Branded,2899871.25,903.0,36.63446301281962,44
R-0857,Branded,4611000.0,37.0,37.04162668620307,36
R-2492,Branded,7564809.1,1563.0,34.59982993197279,196
AI-1379,Generic,45780625.7,19279.0,33.88396004422101,813
R-0379,Branded,92345.0,3.0,34.75,2
R-5186,Branded,10320.0,46.0,10.555555555555555,18
AI-0195,Generic,6655877.180000001,5323.0,32.211147310479724,252
R-1830,Branded,98790.0,169.0,35.689922480620154,15
AI-0641,Generic,1035.0,5.0,21.052631578947366,2
AI-0582,Generic,4467324.0,665.0,35.319542642509944,248
AI-0067,Generic,40733446.539999984,66768.0,37.94712329764111,3783
AI-0109,Generic,1260362.0,218.0,35.94769433263093,53
R-4666,Branded,2884071.0,273.0,33.203242481203006,32
AI-0484,Generic,155261542.75,3760.0,35.74993996330225,132
AI-1169,Generic,2080631.05,9878.0,33.708130415224396,897
R-2882,Branded,26125.0,1.0,37.5,1
R-3726,Branded,62370.0,3.0,37.500144300144306,3
R-2280,Branded,9673166.0,158.0,35.27218067065816,158
AI-0954,Generic,93225.0,12.0,37.5,1
AI-0314,Generic,591736.75,2.0,37.5,1
AI-0879,Generic,127094.5,16.0,37.50084497996553,6
R-2007,Branded,646086.5,340.5,36.808051761322794,23
AI-0717,Generic,6761922.875,9420.0,33.20357334406007,904
R-1922,Branded,113366.0,5.0,34.2,5
R-3158,Branded,534600.0,6.0,37.5,4
AI-0393,Generic,8764688.125,115.0,34.296821212582266,50
R-0346,Branded,148678.0,4.0,37.49942145700268,4
R-2805,Branded,1905577.625,1098.75,32.41490876287928,91
AI-0651,Generic,22029197.14,6311.0,32.05556452556521,334
R-3194,Branded,516804.01,78.0,33.075890756883915,72
AI-0479,Generic,16878356.0,254.0,34.120431636214796,87
AI-1138,Generic,20748079.9,156.0,35.16544280143625,145
R-4777,Branded,1381713.3200000003,118.0,28.594642444683156,105
R-2037,Branded,55878.24,1.0,31.999999999999996,1
AI-0208,Generic,84511.68,2.0,31.99999999999999,1
R-0740,Branded,93500.0,4.0,37.5,4
R-2085,Branded,401081.125,423.0,32.72194035074922,54
AI-1014,Generic,6126526.5,85.0,42.560402530659815,38
R-5035,Branded,21094.0,106.0,37.24137931034483,11
R-4918,Branded,133210.0,7.0,10.0,2
R-0355,Branded,1172105.0,44.0,37.312190689246165,29
R-2160,Branded,4937136.2,225.2,35.207681964483434,24
R-1775,Branded,2819583.0,17.0,34.357257961366024,7
R-2531,Branded,201040.44,176.0,44.95859406204234,37
R-4714,Branded,235200.0,17.0,24.0,6
AI-0672,Generic,13839070.365000013,782.0,30.099129225002052,751
AI-0811,Generic,29175154.674999997,253.0,34.44261312222597,132
R-0680,Branded,757638.0,11.0,34.20049759102757,5
R-4946,Branded,2469225.0,9.0,33.833333333333336,9
R-2373,Branded,6168084.25,702.0,32.66277948800436,83
AI-0654,Generic,29463158.275000002,5551.0,35.54785094335635,288
AI-1346,Generic,2712679.075,136.0,32.96837281554967,33
R-0276,Branded,37620.0,3.0,32.0,3
R-3749,Branded,1886001.0,10.0,35.850428214906245,10
R-0101,Branded,202724.5,21.0,37.00065335075602,11
R-0387,Branded,41085.0,1.0,32.0,1
R-4625,Branded,1079755.445,140.0,35.894579428182254,94
R-1431,Branded,16712597.035,21510.0,35.024346270186996,1641
R-2639,Branded,4927182.0,3.0,37.5000418596396,3
R-0775,Branded,1615995.0,2884.0,36.04624961388064,103
R-4563,Branded,150700.0,2.0,37.5,2
R-2016,Branded,491249.99955,142.0,37.50295718003312,3
R-1740,Branded,158400.0,20.0,32.0,1
R-3070,Branded,99720860.38,14224.0,28.80971605415372,174
AI-0271,Generic,817429.625,3452.0,35.90989713789212,194
R-4683,Branded,69230.45,149.0,33.21825396825397,18
R-1033,Branded,1294070.0,10.0,37.49996429847156,3
R-1322,Branded,333654.54480000003,30.0,-11.556118011928424,1
R-1903,Branded,36438.7505625,9.0,37.499999999999986,1
R-0274,Branded,7063825.6,1689.0,32.68688909774436,80
R-0094,Branded,10012268.375,2712.0,34.80460878783854,273
R-5221,Branded,39762.0,45.0,35.98076923076923,32
R-3936,Branded,3328905.72,118.0,36.05396348608929,112
R-0338,Branded,770058.71,64.0,33.56920718613355,63
AI-0669,Generic,2706885.0,185.0,29.328605929054714,72
R-1118,Branded,57350.8,217.0,35.44619666048238,11
R-0263,Branded,1136871.38,71.0,35.02946485001134,69
R-4716,Branded,293906.25,3.0,37.5,1
R-4513,Branded,203870.0,26.0,32.38634026322298,26
AI-1531,Generic,2210857.0,1914.0,36.759267794547306,68
R-2221,Branded,1270984.0,352.0,36.464191976003,16
R-0606,Branded,25919.999952,2.0,31.99999999999999,2
