kd_obat,product_type,price_tier,total_revenue,total_gross_margin,avg_margin_pct,transaction_lines,unique_transactions
R-2086,Branded,Mid,223320.0,3200.0,33.819488480236735,6,6
AI-0838,Generic,Mid,222836.1,22522.3,32.90242448648898,11,11
R-2602,Branded,High,222750.0,13500.0,37.5,4,4
R-1723,Branded,Mid,222560.0,34878.0,34.36273472937085,39,39
R-4889,Branded,Mid,221450.0,21450.0,10.808510638297872,94,94
AI-0818,Generic,Mid,220084.0,6041.0,32.00349010963609,16,16
R-3150,Branded,High,220068.75,4001.25,37.5,1,1
R-4915,Branded,Mid,220000.0,5250.0,37.5,3,3
R-3211,Branded,Premium,220000.0,30000.0,37.5,1,1
R-0693,Branded,High,219745.2,33405.2,32.64102564102564,11,11
R-2767,Branded,Low,219701.72499999998,35307.725,33.98731770707991,263,263
R-1399,Branded,High,217800.0,2640.0,32.0,1,1
R-1479,Branded,High,217507.0,15796.0,34.75008799718409,2,2
R-2761,Branded,Mid,217342.05500000002,44346.995,35.58261743886738,240,240
R-0360,Branded,Mid,215691.0,3725.0,26.50113830392715,2,2
AI-1385,Generic,High,215600.0,21000.0,37.5,5,5
R-4886,Branded,High,215512.0,25912.0,13.666666666666666,6,6
R-1472,Branded,High,214179.95,25067.675,34.44512753254915,9,9
AI-0658,Generic,Mid,213321.13499999998,49659.13500000001,30.345314269577273,53,53
R-0385,Branded,High,212886.25,55382.25,35.14247294614843,7,7
R-3374,Branded,High,210672.0,51072.0,32.0,3,3
AI-0058,Generic,Premium,210000.5,57272.5,37.499672620606574,2,2
R-5187,Branded,Premium,209501.0,57137.0,37.500328161507966,1,1
R-5033,Branded,High,209480.0,3493.0,20.011458034947008,1,1
AI-0083,Generic,Low,208565.7,3798.4649999999992,29.635441061670587,122,122
R-2253,Branded,Low,206349.5,6429.55,35.42580074038311,109,109
AI-0365,Generic,Mid,206316.0,1012.0,23.0,4,4
AI-1521,Generic,High,205480.1,50950.09999999999,32.97100886559244,17,17
AI-0670,Generic,Mid,204002.0,8440.0,33.5266544847859,41,41
R-4513,Branded,Mid,203870.0,49872.0,32.386340263222976,26,26
R-4347,Branded,Mid,203776.08500000002,55068.085,37.02785102623352,35,35
AI-1555,Generic,Mid,203460.0,1682.0,9.86182917611489,14,14
AI-1423,Generic,High,203314.17500000002,35722.74999999999,30.321968431576256,27,27
AI-0203,Generic,Mid,203280.0,735.0,21.0,1,1
R-2137,Branded,Premium,203126.375,55398.375,37.50024849247896,2,2
R-0741,Branded,Mid,202876.30000000002,6395.400000000001,36.0,11,11
R-2063,Branded,Mid,202860.0,936.0,31.967213114754102,2,2
R-3005,Branded,High,202754.72499999998,69269.0,28.192511192511194,13,13
R-0101,Branded,Mid,202724.5,28752.5,37.00065335075602,11,11
R-2703,Branded,Mid,202151.12,6755.220000000001,30.017863490934964,58,58
R-1941,Branded,Mid,202054.1,3799.865,29.810398613518192,5,5
R-2531,Branded,Mid,201040.44,11899.729999999994,44.95859406204234,37,37
R-0692,Branded,Mid,200895.0,5842.25,32.456944444444446,24,24
R-0786,Branded,Mid,200130.0,1560.0,37.51803751803752,3,3
R-2238,Branded,Mid,200049.0,6796.0,31.996233521657253,4,4
R-2775,Branded,High,198750.75,54204.75,37.5,3,3
AI-1199,Generic,Low,198001.97999999998,8785.865000000002,33.21121262285391,343,342
R-3444,Branded,High,198000.0,54000.0,37.5,3,3
R-5284,Branded,High,197988.0,3428.0,31.99551988053015,1,1
R-0066,Branded,Mid,197636.505,6447.66,35.142857142857146,7,7
R-1086,Branded,Mid,196637.4,1983.1599999999999,17.824555096171128,2,2
R-0416,Branded,Mid,196349.0,7203.0,36.723768736616705,7,7
R-2874,Branded,Mid,195937.5,1781.25,37.5,1,1
R-1190,Branded,Mid,195431.0,7348.0,36.39425458147598,5,5
R-3321,Branded,High,194425.44,47133.44,32.0,4,4
R-2057,Branded,Mid,193982.46,-13938.04,9.025021570319241,122,122
R-0820,Branded,Low,192720.0,1771.0,36.93430656934306,35,35
R-0059,Branded,Mid,192060.0,1552.0,32.0,2,2
AI-0625,Generic,Low,191951.32,3132.6000000000017,33.72739018087855,387,387
R-0212,Branded,Mid,190832.25,3897.25,36.38888888888889,5,5
R-1944,Branded,Low,189798.0,1095.0,34.27230046948357,15,15
R-0264,Branded,High,189050.475,45830.475,32.00005236698785,4,4
AI-1368,Generic,High,187992.75,49220.75,35.43830456407255,8,8
AI-0551,Generic,Mid,187523.47999999986,42401.48000000004,29.644849507697117,83,82
R-5117,Branded,Mid,186295.0,89754.0,10.030106256943473,98,98
R-0428,Branded,Low,185824.275,2264.275,29.937845286793138,32,32
R-3146,Branded,Mid,185680.0,806.0,21.011470281543275,1,1
R-0475,Branded,Mid,184643.0,5347.0,34.90664577621101,37,37
R-0398,Branded,High,182920.8,42436.8,29.49927301805533,6,6
R-4965,Branded,High,182400.0,44218.0,31.999826316018005,2,2
R-5098,Branded,High,181100.0,3019.0,20.0053011728845,1,1
R-0436,Branded,Low,180831.8300000005,8150.488000000012,39.95177271751646,1553,1545
R-3796,Branded,High,178750.0,24375.0,37.5,1,1
AI-1610,Generic,High,178200.0,8100.0,37.5,1,1
R-3153,Branded,Mid,178200.0,1440.0,32.0,1,1
R-4800,Branded,Premium,178200.0,43200.0,32.0,1,1
AI-1212,Generic,Mid,176997.675,3254.329999999999,23.38888888888889,18,18
R-3718,Branded,High,176261.5,36709.0,37.500335210512205,4,4
R-0654,Branded,Mid,176194.55999999994,33817.62000000001,30.76566593886466,120,120
R-0463,Branded,High,175173.0,46053.0,35.66682156133829,3,3
R-3250,Branded,High,174240.0,11120.0,34.75,2,2
R-0098,Branded,Mid,173937.0,5744.0,36.67411684148075,45,45
R-1254,Branded,High,173338.5,37963.5,27.874342105263157,8,8
AI-0028,Generic,Mid,173289.0,3572.0,31.666666666666668,6,6
AI-0029,Generic,Mid,173109.0,3162.0,20.99601593625498,2,2
R-0986,Branded,Mid,173010.0,2463.0,36.11436950146627,4,4
AI-0059,Generic,High,172500.0,15682.0,37.50059782868621,1,1
R-0886,Branded,High,172425.0,8550.0,37.5,2,2
AI-0626,Generic,Mid,171972.0,38004.0,32.316326530612244,49,49
R-4995,Branded,High,171435.0,3117.0,37.5,1,1
R-1815,Branded,Low,171058.89000000007,955.7299999999997,33.34178347114881,85,85
R-5261,Branded,Low,170821.80000000002,3818.76,32.55827436269079,37,37
R-3105,Branded,High,170364.0,30976.0,37.50121065375303,2,2
R-2718,Branded,Mid,170136.0,2905.6000000000004,34.755980861244026,2,2
R-0755,Branded,Low,169776.16,14594.46,34.06043881463826,231,228
R-4998,Branded,Mid,168461.0,17424.0,37.49112426035503,11,11
R-0108,Branded,Low,167886.105,9469.035,36.599547773654855,176,161
R-2873,Branded,Mid,167611.25,10247.25,30.89862947923333,5,5
R-0994,Branded,Premium,166249.875,45340.875,37.5,2,2
AI-1040,Generic,Mid,165150.875,15902.625,34.04035802336799,19,19
R-3953,Branded,Mid,165000.0,800.0,32.0,1,1
AI-0364,Generic,Mid,164407.0,4453.75,21.875,8,8
R-0476,Branded,Mid,164103.0,4387.0,33.54488453892032,26,26
AI-0760,Generic,Low,164030.79000000004,3527.8950000000013,22.630532735872535,103,103
R-1023,Branded,Low,163158.28019999998,3072.7276,35.93296910237871,99,99
R-0111,Branded,Low,162885.5625,398.975,24.7,5,5
R-2406,Branded,High,162778.0,33938.0,26.49855983661578,6,6
R-1419,Branded,Mid,161700.0,2085.0,34.75,2,2
R-2601,Branded,High,160875.0,13500.0,37.5,4,4
R-2242,Branded,High,160300.0,6246.0,37.504503422601175,2,2
R-1260,Branded,Mid,158470.0,2617.0,33.380102040816325,4,4
R-1740,Branded,Mid,158400.0,1920.0,32.0,1,1
AI-1590,Generic,Mid,157161.0,24126.0,36.58780709736123,12,12
R-1554,Branded,Mid,156464.25,6883.25,33.10050492906949,5,5
R-0229,Branded,High,156456.0,42670.0,37.500219710684966,2,2
R-0447,Branded,High,155844.0875,55165.41499999999,29.643630641203462,14,14
R-5034,Branded,Mid,154940.0,1292.0,20.015491866769946,1,1
R-2822,Branded,High,154681.5,25309.0,37.494814814814816,9,9
R-0757,Branded,Mid,154287.27263999998,4644.909079999999,26.272110180995476,4,4
R-3767,Branded,High,154000.0,39000.0,37.5,13,13
R-2423,Branded,Mid,153835.68,3087.12,31.997409326424872,4,4
AI-1288,Generic,Mid,152081.0,27695.0,24.8163082437276,36,36
AI-0085,Generic,Low,152014.25,6281.5,30.791666666666703,136,136
R-0812,Branded,Mid,151737.08000000002,3867.1800000000003,36.0,11,11
R-3001,Branded,Mid,151249.25,4124.75,37.497727272727275,4,4
R-0821,Branded,High,151154.0,18322.0,32.000698628940704,1,1
AI-1112,Generic,Low,150855.15,3600.51,32.50144430402599,29,29
R-4563,Branded,High,150700.0,41100.0,37.5,2,2
R-0911,Branded,High,150579.0,24336.0,32.0,2,2
R-1697,Branded,Mid,150461.375,4576.875,37.249405040427675,20,20
R-2346,Branded,Low,150085.0,895.5,38.74105461393596,59,59
R-2692,Branded,Premium,150079.0,40931.0,37.500458093597686,1,1
R-5014,Branded,Mid,149930.0,2920.0,18.25,8,8
AI-0441,Generic,Mid,149660.0,4606.8,28.7925,20,20
R-4771,Branded,Mid,148813.555,3392.2949999999996,34.74999999999999,6,6
R-0346,Branded,High,148678.0,40548.0,37.49942145700268,4,4
R-2769,Branded,Mid,148590.0,56965.0,68.72222222222223,27,27
R-2672,Branded,High,148556.0,39056.0,35.667579908675805,3,3
R-2710,Branded,High,147339.98,34290.98,30.34975551008347,10,10
R-1209,Branded,Mid,145530.0,15435.0,37.5,7,7
R-3395,Branded,High,144685.375,25716.625,28.221262002743483,9,9
R-4696,Branded,Mid,143970.25,28264.25,25.95431588613407,22,22
R-0774,Branded,Low,143608.0,819.0,37.278106508875744,13,13
R-2310,Branded,Mid,143393.6,9467.725,31.39270201266621,9,9
R-2768,Branded,Mid,142989.77499999997,21052.449999999997,35.37037970430105,128,127
AI-0607,Generic,Low,142958.825,2361.9449999999997,32.736590436590454,65,65
R-3406,Branded,High,142680.0,34680.0,32.111111111111114,9,9
R-2946,Branded,Low,142015.5,2143.375,35.19499178981936,58,58
AI-0991,Generic,Premium,140625.0,38352.0,37.49963333431111,1,1
AI-0191,Generic,Low,139656.40999999997,2407.01,35.29316872759492,122,122
R-2446,Branded,Mid,139595.46,8573.85,32.51100110011002,11,11
R-1657,Branded,Mid,139334.0,1780.0,25.556618819776713,6,6
R-2807,Branded,Premium,138600.0,33600.0,32.0,1,1
R-2308,Branded,High,138458.32,8926.580000000002,34.75000000000001,2,2
R-1434,Branded,High,137637.5,5775.0,37.5,2,2
R-0574,Branded,High,137280.0,35280.0,34.75,6,6
R-2676,Branded,High,137212.4,32955.4,31.500046274524568,5,5
R-2815,Branded,Mid,137104.0,3760.0,33.57142857142857,7,7
R-0234,Branded,Mid,137053.13999999998,4367.889999999999,27.29288175218408,14,14
R-4996,Branded,High,136125.0,26125.0,23.75,2,2
R-4015,Branded,Mid,134082.0,5126.0,25.708894878706197,7,7
R-0678,Branded,Low,133859.975,5260.65,34.50694444444444,72,72
R-1853,Branded,High,133703.4,30338.4,29.52695746410187,6,6
AI-0313,Generic,Premium,133650.0,36450.0,37.5,1,1
R-4805,Branded,Mid,133650.0,1575.0,34.754152922061934,2,2
R-4918,Branded,High,133210.0,3430.0,10.0,2,2
R-1067,Branded,Mid,132825.0,10115.0,36.125,4,4
R-4539,Branded,Mid,132663.625,17976.75,35.47232298618226,49,48
R-5101,Branded,Premium,132000.0,32000.0,32.0,1,1
R-5316,Branded,Low,131698.0,6957.0,34.35555555555552,81,81
AI-1045,Generic,Mid,131200.16999999998,32387.17,34.194873765554796,60,60
R-3432,Branded,Mid,131097.0,34384.0,35.5526144365287,17,17
R-4201,Branded,Mid,130790.0,31919.0,36.28677014042873,123,122
R-2856,Branded,Premium,130680.0,22680.0,21.0,1,1
R-0445,Branded,Mid,130625.0,1781.25,37.5,1,1
R-5122,Branded,Premium,129800.0,11800.0,10.0,1,1
R-0640,Branded,Mid,129747.27999999998,25588.92,35.36139516886853,79,79
R-1288,Branded,Mid,128779.20000000001,1040.6400000000003,32.000000000000014,1,1
AI-1196,Generic,Mid,128597.81999999999,22744.32,26.337560071796656,19,19
R-0637,Branded,High,128558.0,17829.0,37.521614031870634,9,9
R-5230,Branded,Mid,128375.0,11229.0,10.001692333728213,19,19
R-2788,Branded,High,127400.0,32854.0,34.749222600638845,2,2
AI-0879,Generic,Mid,127094.5,12998.5,37.50084497996553,6,6
R-5181,Branded,High,125832.0,32448.0,34.74685170907222,8,8
AI-0517,Generic,Mid,125543.0,24299.0,36.000651890482395,11,11
R-3232,Branded,High,125400.0,30400.0,32.0,2,2
R-2098,Branded,Mid,125106.0,2882.0,24.664099272571672,3,3
R-5338,Branded,Premium,125000.0,34091.0,37.5001375001375,1,1
R-0529,Branded,Mid,124578.94,28282.940000000002,31.97076866730762,27,27
AI-0294,Generic,High,124150.0,29606.0,31.314520223388055,8,8
AI-0516,Generic,High,124125.0,29761.0,39.02692909096007,6,6
R-4667,Branded,Mid,123354.0,1993.6000000000004,32.00000000000001,1,1
R-3155,Branded,Mid,123328.0,4014.0,21.004709576138143,6,6
R-1598,Branded,Mid,121584.0,1310.0,34.78657855250136,6,6
R-0556,Branded,High,121000.0,4125.0,37.5,1,1
R-0706,Branded,Mid,121000.0,1050.0,21.0,1,1
R-5136,Branded,Low,120890.0,1190.0,10.0,34,34
AI-0942,Generic,Mid,120340.0,10680.0,33.375,8,8
R-2471,Branded,High,119790.0,31790.0,36.125,4,4
R-5100,Branded,Premium,119750.0,32659.0,37.499856471966105,1,1
R-0026,Branded,Mid,119332.8,826.1999999999998,20.491071428571423,2,2
R-3060,Branded,High,119112.0,32487.0,37.50303030303031,7,7
R-1785,Branded,High,118776.0,-7080.0,-3.689203925845147,7,7
R-0691,Branded,High,118750.0,19431.0,37.49782898164766,3,3
R-4638,Branded,High,117316.32,28440.320000000007,32.00000000000001,2,2
R-4650,Branded,Premium,117000.0,28364.0,32.000541540683244,1,1
R-1772,Branded,Mid,116929.5,3523.75,27.00191570881226,5,5
R-0528,Branded,Low,116770.65999999999,3797.56,31.41601779755283,62,62
R-5109,Branded,Low,116556.0,1065.0,10.0,355,355
AI-0704,Generic,High,115998.0,30272.0,35.14241083214946,7,7
R-0646,Branded,Low,115549.0,1797.0,37.460913070669186,41,41
R-4853,Branded,Mid,114840.0,522.0,10.0,1,1
R-4658,Branded,Mid,114373.25,3571.875,37.52363693665301,19,19
R-3408,Branded,High,114180.0,26340.0,36.583333333333336,6,6
R-5301,Branded,Mid,114030.0,1037.0,37.51808972503618,1,1
R-1922,Branded,High,113366.0,28878.0,34.2,5,5
R-2618,Branded,Mid,113000.28,27719.28,33.67815839374841,23,23
R-1744,Branded,Mid,112860.0,1824.0,32.0,1,1
R-4855,Branded,Low,112341.0,102.0,7.5183990321605005,4,4
AI-0886,Generic,High,111375.0,15187.5,37.5,3,3
R-3763,Branded,High,110959.0,28459.0,34.49575757575757,11,11
R-0337,Branded,Mid,110945.5,5632.5,36.33870967741935,31,31
R-3811,Branded,High,110412.0,13383.0,31.999139229610503,1,1
R-1084,Branded,High,108900.0,26400.0,32.0,3,3
R-2388,Branded,Mid,108380.4,2758.04,33.83279395900755,3,3
R-1605,Branded,High,108099.64,22645.64,26.500386172677697,2,2
R-2678,Branded,High,107500.0,29318.0,37.49968023330179,2,2
R-1759,Branded,Premium,107294.0,29262.0,37.5,1,1
R-0509,Branded,High,106650.36,18162.36,24.664385235883646,6,6
R-3623,Branded,Mid,106358.05000000002,21296.799999999996,26.017013810562197,26,26
R-4645,Branded,Mid,106170.0,614.0,20.99145299145299,1,1
R-2871,Branded,Mid,105994.35,2733.4350000000004,34.75000000000001,2,2
R-3725,Branded,High,105682.0,28822.0,37.49945165945166,5,5
R-0703,Branded,Mid,105529.25,5995.25,37.493746091307074,5,5
R-3061,Branded,High,105189.5,22951.5,37.502450980392155,4,4
R-3624,Branded,Mid,104060.60999999999,18643.41,25.587631771770056,23,23
AI-0144,Generic,Mid,103128.99999999994,14995.640000000009,18.804728406164916,47,47
R-4914,Branded,Mid,103125.0,3750.0,37.5,2,2
R-0765,Branded,Mid,102991.0,5641.25,29.640553820955112,7,7
R-4351,Branded,Premium,102655.0,27997.0,37.500334860296284,1,1
R-4497,Branded,Mid,102508.24000000002,11408.864999999998,36.00033132435076,67,67
R-0486,Branded,Low,101346.0,552.0,37.2972972972973,8,8
R-1090,Branded,High,100003.75,2727.375,37.5,1,1
R-0259,Branded,High,100003.75,2727.375,37.5,1,1
R-0519,Branded,High,99640.0,22548.0,29.248171016447877,4,4
R-3524,Branded,High,99508.225,24883.225,33.0987406532861,5,5
AI-0929,Generic,High,99360.0,18360.0,22.666666666666668,9,9
R-4331,Branded,High,99000.0,27000.0,37.5,4,4
R-3257,Branded,Mid,99000.0,9000.0,37.5,6,6
R-1462,Branded,Mid,98971.95000000001,2033.5700000000002,34.75,2,2
R-1830,Branded,Mid,98790.0,2302.0,35.689922480620154,15,15
R-4575,Branded,High,98713.0,18913.0,23.700501253132835,5,5
R-3753,Branded,High,97902.0,24902.0,34.20275862068966,5,5
R-1237,Branded,High,97885.0,16738.0,32.00065670661632,2,2
AI-1050,Generic,Mid,96817.5,13130.0,33.666666666666664,6,6
R-4850,Branded,Mid,96543.5,14448.5,17.55001567581798,15,15
R-1545,Branded,Mid,95980.0,2370.0,31.997289827913598,2,2
AI-0665,Generic,Mid,95700.0,1107.0,20.993741703015363,1,1
R-2879,Branded,Mid,95625.0,1739.0,37.51078515962036,1,1
R-3090,Branded,High,95624.5,26080.5,37.50220005866823,5,5
R-4366,Branded,High,95535.0,26055.0,37.5,2,2
R-1779,Branded,Low,95533.6,150.32,31.911111111111115,5,5
R-1028,Branded,Mid,95064.375,2168.625,31.102469093371315,6,6
R-5260,Branded,Mid,94500.0,1228.0,37.530562347188265,4,4
R-2883,Branded,High,94374.5,25738.5,37.5,1,1
R-0740,Branded,High,93500.0,25500.0,37.5,4,4
AI-0954,Generic,Mid,93225.0,2118.75,37.5,1,1
R-3325,Branded,High,92744.0,25294.0,37.500370644922164,1,1
R-2307,Branded,Mid,92498.8,2721.52,35.6664592156327,3,3
R-0379,Branded,High,92345.0,15985.0,34.75,2,2
R-2022,Branded,Mid,92256.48000000001,7977.68,34.606366770462635,20,20
R-0666,Branded,Mid,91630.0,1878.0,26.488011283497883,2,2
R-2250,Branded,High,91434.0,10686.0,37.49473684210526,3,3
R-4628,Branded,Mid,90750.0,1650.0,37.5,1,1
AI-0247,Generic,Mid,90145.0,7009.5,31.998375904326,3,3
R-0225,Branded,High,89980.0,20336.0,29.250636860616694,4,4
R-1309,Branded,Mid,89518.0,5352.0,36.11336032388663,12,12
R-3702,Branded,High,89375.0,24375.0,37.5,1,1
R-3701,Branded,High,89375.0,24375.0,37.5,1,1
R-5075,Branded,Mid,89371.0,18199.0,25.570449052998374,27,27
AI-0557,Generic,Low,88924.525,1037.4450000000008,28.650787075393538,71,70
AI-0306,Generic,High,88750.75,12102.375,37.5,1,1
R-3752,Branded,High,88000.0,24000.0,37.5,4,4
AI-0385,Generic,Mid,86745.54000000001,1819.5500000000002,31.458333333333332,12,12
R-3318,Branded,High,86625.0,18900.0,37.5,4,4
AI-0281,Generic,Mid,86600.0,2025.4,33.88089662094347,14,14
R-1846,Branded,Mid,86019.175,2152.415,34.75,2,2
R-4536,Branded,High,85594.0,23344.0,37.500401606425704,2,2
AI-0063,Generic,Low,85515.6,169.12,30.974358974358978,6,6
R-0593,Branded,High,85477.0,26724.0,32.00106638229805,4,4
AI-1104,Generic,Mid,85440.0,19696.0,29.912028500890653,11,11
AI-1108,Generic,High,84672.0,2352.0,20.0,1,1
R-0153,Branded,Mid,84522.5,4001.5,31.757936507936506,6,6
AI-0208,Generic,High,84511.68,10243.839999999997,31.99999999999999,1,1
R-5168,Branded,High,84480.0,10240.0,32.0,1,1
R-4888,Branded,High,84150.0,22950.0,37.5,1,1
R-3589,Branded,High,83999.52,20363.520000000004,32.00000000000001,1,1
AI-0224,Generic,High,83400.0,3475.0,20.0,1,1
R-2270,Branded,Mid,83296.0,4338.25,33.371153846153845,4,4
R-5262,Branded,High,83125.0,7557.0,10.000264662290917,1,1
R-4520,Branded,High,82885.0,21885.0,35.666666666666664,3,3
R-1032,Branded,High,82622.0,11267.0,37.50166422580216,1,1
R-0314,Branded,Mid,82532.0,3032.0,34.75469967904631,4,4
R-3078,Branded,High,82500.0,22500.0,37.5,1,1
R-0448,Branded,High,82035.11,24164.29,28.167447661677624,6,6
R-1877,Branded,Mid,81850.0,1567.0,36.44186046511628,5,5
R-3394,Branded,Mid,81828.0,0.599999999999909,0.022002200220018666,1,1
R-1983,Branded,Low,81429.93,1793.865,34.27673393462865,37,36
R-4647,Branded,Mid,81059.0,17095.25,35.68015162245927,78,78
R-2970,Branded,High,80521.32,19520.319999999996,31.999999999999996,3,3
AI-0478,Generic,Low,80393.875,1119.375,55.27777777777778,27,27
R-1206,Branded,Low,80016.0,1328.3999999999999,28.580034423407913,83,73
R-4585,Branded,Mid,79641.7,19515.7,35.31707674599349,44,44
R-4890,Branded,High,79350.92,16622.92,26.499999999999996,1,1
R-0089,Branded,Low,79283.40000000001,3343.4,36.97284267480579,80,80
R-3053,Branded,High,79050.0,19164.0,32.0008015228935,1,1
R-0705,Branded,High,78650.0,21450.0,37.5,1,1
R-3160,Branded,High,78568.0,5357.0,37.50087504375219,1,1
AI-1205,Generic,Low,78533.0,2670.0,34.23076923076923,39,39
R-0947,Branded,Mid,78228.0,17238.0,36.036375039197246,15,15
R-3523,Branded,Mid,77938.0,19438.0,33.22735042735043,9,9
R-0099,Branded,Mid,77341.5,18001.5,35.674791914387626,15,15
R-0876,Branded,Mid,77238.0,865.0,32.03703703703703,3,3
R-1283,Branded,Mid,76718.5,7059.5,37.15526315789472,38,38
R-2791,Branded,High,76682.0,13308.0,20.999147915548964,2,2
R-2714,Branded,High,76077.0,18442.0,31.99793743554486,4,4
R-5125,Branded,High,75900.0,6900.0,10.0,1,1
R-4939,Branded,Mid,75900.0,115.0,10.0,1,1
R-2186,Branded,High,75600.0,18327.0,31.99937143156461,3,3
R-0462,Branded,High,75404.0,20565.0,37.500683819909185,1,1
R-1079,Branded,Mid,75319.5,20319.5,36.94454545454546,10,10
R-0380,Branded,High,74991.27275999999,19981.27276,36.45870498552589,4,4
AI-0032,Generic,Low,74847.45,2911.7349999999997,32.320290820290815,33,33
R-1935,Branded,High,74403.0,2577.0,32.004470938897164,1,1
AI-0118,Generic,Low,74329.91999999994,3407.040000000002,32.70967741935484,93,93
R-1787,Branded,High,74277.5,5064.375,37.5,1,1
R-3363,Branded,High,74002.0,15502.0,26.499145299145297,2,2
R-4941,Branded,High,73811.0,9943.0,15.50018559762435,2,2
AI-1230,Generic,Mid,73083.59999999999,18543.600000000002,34.0,15,15
R-3104,Branded,Mid,72879.84,1472.3199999999997,31.999999999999996,1,1
R-2398,Branded,Mid,72608.0,3714.0,37.515151515151516,3,3
R-1410,Branded,Mid,72501.5,2471.75,37.501896525565165,3,3
R-4568,Branded,Mid,72200.0,1862.0,34.751773049645394,2,2
R-2133,Branded,High,72186.0,19687.0,37.499761900226666,1,1
R-0785,Branded,Mid,70700.0,964.0,37.49513807856865,1,1
AI-1301,Generic,Mid,70659.5,8430.0,37.493328589219004,7,7
AI-0619,Generic,High,70397.9,12217.900000000001,21.000171880371262,2,2
R-1560,Branded,High,70306.25,10043.75,25.0,5,5
AI-0377,Generic,High,70086.0,9557.0,37.49901906929294,1,1
R-4543,Branded,High,69959.64,14655.64,26.50014465499783,2,2
AI-1442,Generic,Mid,69786.55,7142.15,34.583333333333336,6,6
R-0870,Branded,Mid,69630.0,1899.0,37.5,1,1
R-0075,Branded,Mid,69616.00026249999,4306.2727374999995,35.913393378367104,7,7
R-4860,Branded,Mid,69549.5,6954.5,11.110312325265596,9,9
R-4683,Branded,Low,69230.45,2080.24,33.21825396825397,18,18
R-4715,Branded,High,68748.0,3977.0,20.998996779133005,1,1
R-3225,Branded,High,68618.0,18714.0,37.5,1,1
R-4814,Branded,Low,68491.0,257.2,12.740384615384615,8,8
R-4762,Branded,High,68444.64,16592.64,32.0,1,1
R-4765,Branded,Mid,68046.0,3197.0,34.7575559904327,2,2
AI-1378,Generic,High,67925.0,18525.0,37.5,1,1
R-0871,Branded,High,67876.0,18512.0,37.50101288388299,1,1
R-5318,Branded,Mid,67698.0,9975.0,36.58670774647887,24,24
R-1540,Branded,Mid,67607.99952,3620.6363520000004,34.75921658986175,6,6
R-1225,Branded,Low,67408.0,2286.0,36.54092071611253,23,23
AI-0721,Generic,Low,66220.225,2231.8250000000003,36.248578853337676,131,131
R-5104,Branded,Mid,66000.0,160.0,32.0,1,1
R-0763,Branded,Mid,65780.0,1920.0,32.0,6,6
R-1763,Branded,High,65428.44,15861.440000000002,32.00000000000001,1,1
AI-1211,Generic,Mid,65321.259999999995,2086.52,29.82447112635792,11,11
R-0535,Branded,High,65312.5,4453.125,37.5,1,1
R-1571,Branded,Mid,65234.0,3626.5,32.920297748729126,12,12
R-4605,Branded,High,65131.4,-8050.5999999999985,-11.000792544614795,1,1
R-2756,Branded,Mid,64728.0,10086.0,36.44049425536527,21,21
R-1306,Branded,High,64580.0,3131.0,31.99795605518651,1,1
R-4878,Branded,Mid,63102.6,956.0999999999999,10.0,3,3
R-1117,Branded,Low,63016.05,1190.6999999999998,36.80232558139538,84,84
R-5051,Branded,Low,62717.0,2204.0,30.274725274725274,26,26
R-2571,Branded,High,62700.0,15200.0,32.0,1,1
R-5139,Branded,Mid,62600.0,342.0,37.582417582417584,2,2
R-1120,Branded,Mid,62503.21000000001,1657.63,33.366143317230275,4,4
R-3726,Branded,High,62370.0,17010.0,37.500144300144306,3,3
AI-0119,Generic,Mid,61767.615,15408.615,33.23759140619944,17,17
R-1301,Branded,High,61028.0,15428.0,33.833333333333336,3,3
R-3069,Branded,Mid,60330.0,1097.0,37.504273504273506,1,1
AI-0356,Generic,Low,59770.5,1146.0,31.833333333333332,12,12
R-1167,Branded,High,59224.0,8076.0,37.5,2,2
R-4237,Branded,High,58884.0,16059.0,37.498538011695906,2,2
R-1921,Branded,High,58751.0,8011.5,37.5,1,1
R-2005,Branded,Mid,58536.0,1184.0,37.56345177664975,4,4
R-2533,Branded,Mid,58445.5,5627.5,37.51666666666666,6,6
R-5215,Branded,Mid,58428.0,10468.0,35.910806174957145,53,53
R-5267,Branded,High,58080.0,10080.0,21.0,2,2
R-2450,Branded,Low,57802.6862,2707.794800000001,34.93478002838333,337,329
AI-1218,Generic,Low,57600.0,320.0,20.0,4,4
R-1118,Branded,Low,57350.8,742.16,35.44619666048237,11,11
AI-0667,Generic,Mid,56878.25,8352.75,37.5,7,7
R-2231,Branded,High,56760.0,13760.0,32.0,1,1
R-5330,Branded,High,56719.0,15469.0,37.50060606060606,1,1
R-4905,Branded,Mid,56575.0,1688.0,37.4113475177305,8,8
R-3691,Branded,High,56375.0,15375.0,37.5,1,1
AI-1217,Generic,High,56285.28,12653.279999999999,28.999999999999996,4,4
R-2037,Branded,High,55878.24,13546.239999999998,31.999999999999996,1,1
R-0236,Branded,High,55200.0,13382.0,32.000573915538766,1,1
R-3190,Branded,High,54978.0,13328.0,32.0,1,1
R-3625,Branded,Mid,54416.8,11414.8,26.764105787361604,13,13
AI-0897,Generic,High,54280.0,12284.0,29.25040480045719,4,4
R-2426,Branded,High,54120.0,13120.0,32.0,1,1
R-0309,Branded,Mid,54014.4,436.48,32.0,1,1
R-2367,Branded,High,53460.0,4320.0,32.0,1,1
